invoice_id,Branch,City,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,Hour,Total,Day_of_Week,Month,Year,Week
3058,WALM036,Allen,Fashion accessories,22.0,1.0,2020-12-17,10:02:00,Ewallet,9.0,0.48,10,22.0,Thursday,12,2020,51
3059,WALM052,Mansfield,Home and lifestyle,62.0,3.0,2022-03-23,19:08:00,Ewallet,8.0,0.57,19,186.0,Wednesday,3,2022,12
3060,WALM052,Mansfield,Fashion accessories,21.0,1.0,2023-07-24,9:07:00,Ewallet,6.0,0.57,9,21.0,Monday,7,2023,30
3061,WALM005,Fort Worth,Home and lifestyle,43.0,3.0,2020-01-07,12:42:00,Ewallet,6.0,0.48,12,129.0,Tuesday,1,2020,2
3062,WALM078,Del Rio,Fashion accessories,15.0,1.0,2021-01-14,13:17:00,Ewallet,9.0,0.33,13,15.0,Thursday,1,2021,2
3063,WALM049,North Richland Hills,Home and lifestyle,72.0,3.0,2023-12-02,9:07:00,Ewallet,9.0,0.48,9,216.0,Saturday,12,2023,48
3064,WALM063,Georgetown,Fashion accessories,46.0,2.0,2022-03-19,11:28:00,Ewallet,9.0,0.33,11,92.0,Saturday,3,2022,11
3065,WALM030,Richardson,Home and lifestyle,17.0,2.0,2020-11-22,19:21:00,Ewallet,9.0,0.48,19,34.0,Sunday,11,2020,47
3066,WALM076,Huntsville,Fashion accessories,61.0,2.0,2023-12-25,17:24:00,Ewallet,9.0,0.33,17,122.0,Monday,12,2023,52
3067,WALM047,Flower Mound,Home and lifestyle,45.0,1.0,2021-01-31,18:41:00,Ewallet,8.0,0.48,18,45.0,Sunday,1,2021,4
3068,WALM026,Denton,Fashion accessories,24.0,1.0,2022-05-15,10:52:00,Ewallet,8.0,0.48,10,24.0,Sunday,5,2022,19
3069,WALM015,Grand Prairie,Home and lifestyle,82.0,2.0,2020-11-27,6:36:00,Ewallet,7.0,0.48,6,164.0,Friday,11,2020,48
3070,WALM027,Abilene,Fashion accessories,41.0,2.0,2023-06-09,21:14:00,Ewallet,8.0,0.48,21,82.0,Friday,6,2023,23
3071,WALM020,Killeen,Home and lifestyle,33.0,1.0,2023-06-19,10:23:00,Ewallet,6.0,0.48,10,33.0,Monday,6,2023,25
3072,WALM058,Port Arthur,Fashion accessories,80.0,2.0,2020-09-09,13:00:00,Ewallet,9.0,0.33,13,160.0,Wednesday,9,2020,37
3073,WALM031,Lewisville,Home and lifestyle,17.0,1.0,2023-01-22,7:31:00,Ewallet,4.0,0.48,7,17.0,Sunday,1,2023,3
3074,WALM048,Harlingen,Fashion accessories,15.0,1.0,2023-06-05,10:58:00,Ewallet,7.0,0.48,10,15.0,Monday,6,2023,23
3075,WALM044,Pharr,Home and lifestyle,19.0,1.0,2023-07-08,14:03:00,Ewallet,6.0,0.48,14,19.0,Saturday,7,2023,27
3076,WALM012,Garland,Fashion accessories,78.0,3.0,2022-09-05,10:19:00,Ewallet,7.0,0.48,10,234.0,Monday,9,2022,36
3077,WALM060,DeSoto,Home and lifestyle,68.0,2.0,2022-07-22,14:15:00,Ewallet,5.0,0.33,14,136.0,Friday,7,2022,29
3078,WALM047,Flower Mound,Fashion accessories,57.0,2.0,2021-07-03,18:46:00,Ewallet,6.0,0.48,18,114.0,Saturday,7,2021,26
3079,WALM076,Huntsville,Home and lifestyle,73.0,3.0,2022-05-30,12:48:00,Ewallet,7.0,0.33,12,219.0,Monday,5,2022,22
3080,WALM098,Mineral Wells,Fashion accessories,74.0,1.0,2022-11-25,17:10:00,Ewallet,5.0,0.18,17,74.0,Friday,11,2022,47
3081,WALM007,Arlington,Home and lifestyle,40.0,1.0,2020-04-20,16:57:00,Ewallet,5.0,0.48,16,40.0,Monday,4,2020,17
3082,WALM059,Pflugerville,Fashion accessories,18.0,3.0,2023-03-01,10:39:00,Ewallet,7.0,0.33,10,54.0,Wednesday,3,2023,9
3083,WALM078,Del Rio,Home and lifestyle,30.0,2.0,2021-01-09,8:12:00,Ewallet,9.0,0.33,8,60.0,Saturday,1,2021,1
3084,WALM083,Farmers Branch,Fashion accessories,33.0,3.0,2022-08-09,17:19:00,Ewallet,5.0,0.33,17,99.0,Tuesday,8,2022,32
3085,WALM017,McKinney,Home and lifestyle,17.0,3.0,2023-04-16,17:02:00,Ewallet,6.0,0.48,17,51.0,Sunday,4,2023,15
3086,WALM011,Lubbock,Fashion accessories,73.0,1.0,2021-05-13,6:25:00,Ewallet,9.0,0.48,6,73.0,Thursday,5,2021,19
3087,WALM077,Coppell,Home and lifestyle,21.0,3.0,2020-01-01,14:23:00,Ewallet,9.0,0.33,14,63.0,Wednesday,1,2020,1
3088,WALM041,Mission,Fashion accessories,27.0,2.0,2020-01-20,13:25:00,Ewallet,9.0,0.48,13,54.0,Monday,1,2020,4
3089,WALM022,Mesquite,Home and lifestyle,27.0,3.0,2020-01-04,6:34:00,Ewallet,5.0,0.48,6,81.0,Saturday,1,2020,1
3090,WALM039,Longview,Fashion accessories,36.0,1.0,2021-08-18,19:45:00,Ewallet,9.0,0.48,19,36.0,Wednesday,8,2021,33
3091,WALM001,Houston,Home and lifestyle,47.0,1.0,2023-07-25,10:22:00,Ewallet,4.0,0.36,10,47.0,Tuesday,7,2023,30
3092,WALM085,Kerrville,Fashion accessories,68.0,3.0,2022-06-21,19:49:00,Ewallet,9.0,0.33,19,204.0,Tuesday,6,2022,25
3093,WALM067,Haltom City,Home and lifestyle,64.0,3.0,2023-08-04,7:56:00,Ewallet,6.0,0.33,7,192.0,Friday,8,2023,31
3094,WALM002,Dallas,Fashion accessories,71.0,3.0,2022-01-23,10:41:00,Ewallet,6.0,0.36,10,213.0,Sunday,1,2022,3
3095,WALM093,Angleton,Home and lifestyle,84.0,3.0,2022-03-09,18:43:00,Ewallet,7.0,0.33,18,252.0,Wednesday,3,2022,10
3096,WALM001,Houston,Fashion accessories,29.0,3.0,2022-11-19,19:26:00,Ewallet,4.0,0.36,19,87.0,Saturday,11,2022,46
3097,WALM060,DeSoto,Home and lifestyle,20.0,3.0,2020-07-07,7:05:00,Ewallet,8.0,0.33,7,60.0,Tuesday,7,2020,28
3098,WALM024,Carrollton,Fashion accessories,56.0,1.0,2021-09-20,17:11:00,Ewallet,5.0,0.48,17,56.0,Monday,9,2021,38
3099,WALM026,Denton,Home and lifestyle,47.0,2.0,2023-11-27,13:36:00,Ewallet,5.0,0.48,13,94.0,Monday,11,2023,48
3100,WALM083,Farmers Branch,Fashion accessories,62.0,2.0,2020-07-20,14:52:00,Ewallet,7.0,0.33,14,124.0,Monday,7,2020,30
3101,WALM093,Angleton,Home and lifestyle,21.0,3.0,2023-01-26,7:44:00,Ewallet,9.0,0.33,7,63.0,Thursday,1,2023,4
3102,WALM042,Bryan,Fashion accessories,81.0,1.0,2021-12-29,14:54:00,Ewallet,8.0,0.48,14,81.0,Wednesday,12,2021,52
3103,WALM002,Dallas,Home and lifestyle,83.0,1.0,2022-01-22,8:46:00,Ewallet,8.0,0.36,8,83.0,Saturday,1,2022,3
3104,WALM057,Euless,Fashion accessories,46.0,3.0,2023-08-30,18:56:00,Ewallet,4.0,0.33,18,138.0,Wednesday,8,2023,35
3105,WALM033,Pearland,Home and lifestyle,18.0,3.0,2020-03-02,13:16:00,Ewallet,9.0,0.48,13,54.0,Monday,3,2020,10
3106,WALM066,Grapevine,Fashion accessories,16.0,2.0,2020-02-12,13:08:00,Ewallet,7.0,0.33,13,32.0,Wednesday,2,2020,7
3107,WALM092,Lake Jackson,Home and lifestyle,18.0,1.0,2022-01-07,9:46:00,Ewallet,8.0,0.33,9,18.0,Friday,1,2022,1
3108,WALM022,Mesquite,Fashion accessories,78.0,3.0,2020-06-05,18:01:00,Ewallet,5.0,0.48,18,234.0,Friday,6,2020,23
3109,WALM005,Fort Worth,Home and lifestyle,31.0,2.0,2022-02-07,13:28:00,Ewallet,5.0,0.48,13,62.0,Monday,2,2022,6
3110,WALM039,Longview,Fashion accessories,15.0,1.0,2023-07-01,10:30:00,Ewallet,9.0,0.48,10,15.0,Saturday,7,2023,26
3111,WALM004,Austin,Home and lifestyle,32.0,2.0,2021-09-14,9:34:00,Ewallet,6.0,0.48,9,64.0,Tuesday,9,2021,37
3112,WALM079,La Porte,Fashion accessories,37.0,3.0,2023-09-11,22:01:00,Ewallet,5.0,0.33,22,111.0,Monday,9,2023,37
3113,WALM085,Kerrville,Home and lifestyle,54.0,1.0,2023-08-05,20:01:00,Ewallet,4.0,0.33,20,54.0,Saturday,8,2023,31
3114,WALM021,McAllen,Fashion accessories,74.0,1.0,2021-04-22,10:03:00,Ewallet,6.0,0.48,10,74.0,Thursday,4,2021,16
3115,WALM001,Houston,Home and lifestyle,35.0,1.0,2021-11-19,17:54:00,Ewallet,4.0,0.36,17,35.0,Friday,11,2021,46
3116,WALM010,Laredo,Fashion accessories,68.0,3.0,2023-06-28,19:49:00,Ewallet,7.0,0.48,19,204.0,Wednesday,6,2023,26
3117,WALM037,League City,Home and lifestyle,28.0,1.0,2020-11-18,19:49:00,Ewallet,7.0,0.48,19,28.0,Wednesday,11,2020,47
3118,WALM062,Galveston,Fashion accessories,63.0,3.0,2020-08-13,8:21:00,Ewallet,8.0,0.33,8,189.0,Thursday,8,2020,33
3119,WALM047,Flower Mound,Home and lifestyle,74.0,2.0,2022-04-21,19:33:00,Ewallet,4.0,0.48,19,148.0,Thursday,4,2022,16
3120,WALM093,Angleton,Fashion accessories,55.0,2.0,2021-10-09,20:42:00,Ewallet,7.0,0.33,20,110.0,Saturday,10,2021,40
3121,WALM005,Fort Worth,Home and lifestyle,18.0,3.0,2021-02-15,22:27:00,Ewallet,9.0,0.48,22,54.0,Monday,2,2021,7
3122,WALM045,Missouri City,Fashion accessories,56.0,3.0,2022-10-21,15:11:00,Credit card,8.0,0.48,15,168.0,Friday,10,2022,42
3123,WALM048,Harlingen,Home and lifestyle,15.0,2.0,2021-07-12,6:51:00,Ewallet,8.0,0.48,6,30.0,Monday,7,2021,28
3124,WALM098,Mineral Wells,Fashion accessories,49.0,2.0,2021-08-11,10:07:00,Ewallet,6.0,0.18,10,98.0,Wednesday,8,2021,32
3125,WALM068,Burleson,Home and lifestyle,50.0,2.0,2021-02-03,9:22:00,Ewallet,4.0,0.33,9,100.0,Wednesday,2,2021,5
3126,WALM011,Lubbock,Fashion accessories,52.0,3.0,2020-12-23,15:09:00,Ewallet,8.0,0.48,15,156.0,Wednesday,12,2020,52
3127,WALM008,Corpus Christi,Home and lifestyle,57.0,3.0,2020-03-07,19:25:00,Ewallet,8.0,0.48,19,171.0,Saturday,3,2020,10
3128,WALM033,Pearland,Fashion accessories,21.0,1.0,2020-07-03,19:10:00,Ewallet,8.0,0.48,19,21.0,Friday,7,2020,27
3129,WALM007,Arlington,Home and lifestyle,40.0,1.0,2022-03-20,11:34:00,Ewallet,8.0,0.48,11,40.0,Sunday,3,2022,11
3130,WALM079,La Porte,Fashion accessories,63.0,1.0,2023-01-25,16:07:00,Ewallet,5.0,0.33,16,63.0,Wednesday,1,2023,4
3131,WALM034,College Station,Home and lifestyle,27.0,1.0,2021-04-17,13:00:00,Ewallet,4.0,0.48,13,27.0,Saturday,4,2021,15
3132,WALM005,Fort Worth,Fashion accessories,57.0,3.0,2023-05-29,14:36:00,Ewallet,7.0,0.48,14,171.0,Monday,5,2023,22
3133,WALM004,Austin,Home and lifestyle,82.0,3.0,2020-06-26,12:45:00,Ewallet,6.0,0.48,12,246.0,Friday,6,2020,26
3134,WALM040,Edinburg,Fashion accessories,85.0,2.0,2020-08-29,21:39:00,Ewallet,4.0,0.48,21,170.0,Saturday,8,2020,35
3135,WALM096,Eagle Pass,Home and lifestyle,85.0,1.0,2020-08-19,19:09:00,Ewallet,8.0,0.33,19,85.0,Wednesday,8,2020,34
3136,WALM088,Cleburne,Fashion accessories,58.0,2.0,2022-07-17,8:44:00,Ewallet,4.0,0.33,8,116.0,Sunday,7,2022,28
3137,WALM071,Lufkin,Home and lifestyle,36.0,3.0,2022-12-06,13:08:00,Ewallet,6.0,0.33,13,108.0,Tuesday,12,2022,49
3138,WALM060,DeSoto,Fashion accessories,43.0,2.0,2021-09-18,10:18:00,Ewallet,6.0,0.33,10,86.0,Saturday,9,2021,37
3139,WALM017,McKinney,Home and lifestyle,45.0,3.0,2023-07-10,6:39:00,Ewallet,6.0,0.48,6,135.0,Monday,7,2023,28
3140,WALM053,Conroe,Fashion accessories,40.0,1.0,2021-05-13,9:10:00,Ewallet,4.0,0.21,9,40.0,Thursday,5,2021,19
3141,WALM091,Little Elm,Home and lifestyle,49.0,2.0,2022-01-03,12:25:00,Ewallet,6.0,0.33,12,98.0,Monday,1,2022,1
3142,WALM004,Austin,Fashion accessories,67.0,2.0,2020-10-02,7:49:00,Ewallet,6.0,0.48,7,134.0,Friday,10,2020,40
3143,WALM042,Bryan,Home and lifestyle,25.0,3.0,2021-10-09,18:20:00,Ewallet,6.0,0.48,18,75.0,Saturday,10,2021,40
3144,WALM092,Lake Jackson,Fashion accessories,61.0,3.0,2022-05-22,16:15:00,Ewallet,6.0,0.33,16,183.0,Sunday,5,2022,20
3145,WALM045,Missouri City,Home and lifestyle,64.0,3.0,2020-05-05,13:36:00,Credit card,8.0,0.48,13,192.0,Tuesday,5,2020,19
3146,WALM053,Conroe,Fashion accessories,77.0,1.0,2021-04-17,17:12:00,Ewallet,7.0,0.21,17,77.0,Saturday,4,2021,15
3147,WALM083,Farmers Branch,Home and lifestyle,85.0,2.0,2021-02-13,22:58:00,Ewallet,8.0,0.33,22,170.0,Saturday,2,2021,6
3148,WALM001,Houston,Fashion accessories,54.0,1.0,2020-07-04,19:20:00,Ewallet,5.0,0.36,19,54.0,Saturday,7,2020,27
3149,WALM094,Alamo,Home and lifestyle,60.0,1.0,2021-10-22,13:06:00,Ewallet,6.0,0.33,13,60.0,Friday,10,2021,42
3150,WALM023,Midland,Fashion accessories,78.0,3.0,2023-04-27,16:52:00,Ewallet,9.0,0.48,16,234.0,Thursday,4,2023,17
3151,WALM051,New Braunfels,Home and lifestyle,64.0,1.0,2023-09-26,12:03:00,Ewallet,8.0,0.48,12,64.0,Tuesday,9,2023,39
3152,WALM019,Pasadena,Fashion accessories,63.0,2.0,2022-09-30,19:15:00,Ewallet,7.0,0.48,19,126.0,Friday,9,2022,39
3153,WALM011,Lubbock,Home and lifestyle,58.0,3.0,2023-10-30,14:54:00,Ewallet,8.0,0.48,14,174.0,Monday,10,2023,44
3154,WALM015,Grand Prairie,Fashion accessories,62.0,2.0,2021-03-06,9:24:00,Ewallet,5.0,0.48,9,124.0,Saturday,3,2021,9
3155,WALM008,Corpus Christi,Home and lifestyle,52.0,3.0,2021-08-05,21:07:00,Ewallet,6.0,0.48,21,156.0,Thursday,8,2021,31
3156,WALM049,North Richland Hills,Fashion accessories,43.0,3.0,2020-12-18,8:38:00,Ewallet,5.0,0.48,8,129.0,Friday,12,2020,51
3157,WALM040,Edinburg,Home and lifestyle,21.0,1.0,2021-10-26,7:17:00,Ewallet,4.0,0.48,7,21.0,Tuesday,10,2021,43
3158,WALM057,Euless,Fashion accessories,30.0,3.0,2020-03-26,18:40:00,Ewallet,4.0,0.33,18,90.0,Thursday,3,2020,13
3159,WALM076,Huntsville,Home and lifestyle,47.0,3.0,2021-12-08,19:16:00,Ewallet,8.0,0.33,19,141.0,Wednesday,12,2021,49
3160,WALM053,Conroe,Fashion accessories,42.0,1.0,2023-06-26,6:58:00,Ewallet,9.0,0.21,6,42.0,Monday,6,2023,26
3161,WALM064,Bedford,Home and lifestyle,63.0,1.0,2022-07-05,15:23:00,Ewallet,9.0,0.33,15,63.0,Tuesday,7,2022,27
3162,WALM007,Arlington,Fashion accessories,51.0,2.0,2023-07-27,9:53:00,Ewallet,8.0,0.48,9,102.0,Thursday,7,2023,30
3163,WALM061,Cedar Park,Home and lifestyle,54.0,3.0,2021-09-30,6:49:00,Ewallet,5.0,0.33,6,162.0,Thursday,9,2021,39
3164,WALM100,Canyon,Fashion accessories,17.0,3.0,2023-09-28,12:53:00,Ewallet,6.0,0.18,12,51.0,Thursday,9,2023,39
3165,WALM080,Nacogdoches,Home and lifestyle,51.0,2.0,2020-06-28,21:27:00,Ewallet,6.0,0.33,21,102.0,Sunday,6,2020,26
3166,WALM071,Lufkin,Fashion accessories,30.0,2.0,2022-07-09,18:19:00,Ewallet,8.0,0.33,18,60.0,Saturday,7,2022,27
3167,WALM047,Flower Mound,Home and lifestyle,33.0,2.0,2023-06-15,10:00:00,Ewallet,7.0,0.48,10,66.0,Thursday,6,2023,24
3168,WALM052,Mansfield,Fashion accessories,43.0,1.0,2021-01-05,9:15:00,Ewallet,7.0,0.57,9,43.0,Tuesday,1,2021,1
3169,WALM015,Grand Prairie,Home and lifestyle,42.0,3.0,2022-01-05,9:56:00,Ewallet,5.0,0.48,9,126.0,Wednesday,1,2022,1
3170,WALM063,Georgetown,Fashion accessories,53.0,3.0,2023-02-21,12:01:00,Ewallet,4.0,0.33,12,159.0,Tuesday,2,2023,8
3171,WALM047,Flower Mound,Home and lifestyle,71.0,3.0,2023-06-05,7:03:00,Ewallet,6.0,0.48,7,213.0,Monday,6,2023,23
3172,WALM076,Huntsville,Fashion accessories,24.0,1.0,2021-12-01,9:32:00,Ewallet,8.0,0.33,9,24.0,Wednesday,12,2021,48
3173,WALM012,Garland,Home and lifestyle,72.0,3.0,2021-03-30,21:38:00,Ewallet,4.0,0.48,21,216.0,Tuesday,3,2021,13
3174,WALM071,Lufkin,Fashion accessories,37.0,2.0,2022-05-01,6:28:00,Ewallet,4.0,0.33,6,74.0,Sunday,5,2022,17
3175,WALM059,Pflugerville,Home and lifestyle,44.0,3.0,2021-01-07,13:33:00,Ewallet,6.0,0.33,13,132.0,Thursday,1,2021,1
3176,WALM026,Denton,Fashion accessories,41.0,3.0,2023-06-25,21:37:00,Ewallet,5.0,0.48,21,123.0,Sunday,6,2023,25
3177,WALM018,Frisco,Home and lifestyle,18.0,2.0,2022-10-10,18:24:00,Ewallet,6.0,0.48,18,36.0,Monday,10,2022,41
3178,WALM096,Eagle Pass,Fashion accessories,53.0,2.0,2021-06-26,17:52:00,Ewallet,9.0,0.18,17,106.0,Saturday,6,2021,25
3179,WALM062,Galveston,Home and lifestyle,80.0,1.0,2023-04-10,15:10:00,Ewallet,6.0,0.33,15,80.0,Monday,4,2023,15
3180,WALM049,North Richland Hills,Fashion accessories,36.0,1.0,2021-10-27,10:38:00,Ewallet,6.0,0.48,10,36.0,Wednesday,10,2021,43
3181,WALM027,Abilene,Home and lifestyle,82.0,1.0,2021-03-01,14:34:00,Ewallet,4.0,0.48,14,82.0,Monday,3,2021,9
3182,WALM057,Euless,Fashion accessories,69.0,2.0,2020-03-25,22:24:00,Ewallet,6.0,0.33,22,138.0,Wednesday,3,2020,13
3183,WALM039,Longview,Home and lifestyle,52.0,1.0,2023-11-11,7:32:00,Ewallet,8.0,0.48,7,52.0,Saturday,11,2023,45
3184,WALM014,Amarillo,Fashion accessories,48.0,3.0,2023-05-31,17:52:00,Ewallet,7.0,0.48,17,144.0,Wednesday,5,2023,22
3185,WALM058,Port Arthur,Home and lifestyle,80.0,2.0,2020-03-19,13:01:00,Ewallet,9.0,0.33,13,160.0,Thursday,3,2020,12
3186,WALM009,Plano,Fashion accessories,75.0,1.0,2021-09-05,16:30:00,Ewallet,6.0,0.48,16,75.0,Sunday,9,2021,35
3187,WALM096,Eagle Pass,Home and lifestyle,50.0,1.0,2022-10-27,20:53:00,Ewallet,6.0,0.33,20,50.0,Thursday,10,2022,43
3188,WALM081,Friendswood,Fashion accessories,37.0,3.0,2020-05-27,21:37:00,Ewallet,9.0,0.33,21,111.0,Wednesday,5,2020,22
3189,WALM004,Austin,Home and lifestyle,72.0,1.0,2022-01-28,15:15:00,Ewallet,6.0,0.48,15,72.0,Friday,1,2022,4
3190,WALM085,Kerrville,Fashion accessories,21.0,2.0,2023-07-20,22:05:00,Ewallet,6.0,0.33,22,42.0,Thursday,7,2023,29
3191,WALM016,Brownsville,Home and lifestyle,60.0,1.0,2023-05-09,7:28:00,Ewallet,5.0,0.48,7,60.0,Tuesday,5,2023,19
3192,WALM057,Euless,Fashion accessories,23.0,3.0,2020-04-11,16:14:00,Ewallet,5.0,0.33,16,69.0,Saturday,4,2020,15
3193,WALM005,Fort Worth,Home and lifestyle,35.0,3.0,2022-09-15,7:31:00,Ewallet,9.0,0.48,7,105.0,Thursday,9,2022,37
3194,WALM022,Mesquite,Fashion accessories,48.0,3.0,2023-11-12,18:01:00,Ewallet,4.0,0.48,18,144.0,Sunday,11,2023,45
3195,WALM028,Odessa,Home and lifestyle,56.0,2.0,2022-09-06,8:03:00,Ewallet,6.0,0.48,8,112.0,Tuesday,9,2022,36
3196,WALM015,Grand Prairie,Fashion accessories,20.0,2.0,2021-10-12,12:08:00,Ewallet,5.0,0.48,12,40.0,Tuesday,10,2021,41
3197,WALM085,Kerrville,Home and lifestyle,51.0,3.0,2022-03-04,19:26:00,Ewallet,7.0,0.33,19,153.0,Friday,3,2022,9
3198,WALM063,Georgetown,Fashion accessories,47.0,1.0,2020-05-01,8:21:00,Ewallet,9.0,0.33,8,47.0,Friday,5,2020,18
3199,WALM022,Mesquite,Home and lifestyle,41.0,3.0,2023-11-22,7:13:00,Ewallet,5.0,0.48,7,123.0,Wednesday,11,2023,47
3200,WALM096,Eagle Pass,Fashion accessories,82.0,1.0,2021-02-08,16:50:00,Ewallet,9.0,0.18,16,82.0,Monday,2,2021,6
3201,WALM017,McKinney,Home and lifestyle,30.0,3.0,2020-09-28,18:31:00,Ewallet,5.0,0.48,18,90.0,Monday,9,2020,40
3202,WALM019,Pasadena,Fashion accessories,67.0,1.0,2020-11-27,11:56:00,Ewallet,9.0,0.48,11,67.0,Friday,11,2020,48
3203,WALM097,Alice,Home and lifestyle,34.0,1.0,2021-11-22,22:27:00,Ewallet,8.0,0.18,22,34.0,Monday,11,2021,47
3204,WALM021,McAllen,Fashion accessories,80.0,1.0,2020-10-14,14:14:00,Ewallet,8.0,0.48,14,80.0,Wednesday,10,2020,42
3205,WALM043,Baytown,Home and lifestyle,22.0,1.0,2020-12-12,20:46:00,Ewallet,4.0,0.48,20,22.0,Saturday,12,2020,50
3206,WALM053,Conroe,Fashion accessories,47.0,3.0,2023-07-10,10:56:00,Ewallet,6.0,0.21,10,141.0,Monday,7,2023,28
3207,WALM018,Frisco,Home and lifestyle,51.0,1.0,2021-10-03,17:45:00,Ewallet,7.0,0.48,17,51.0,Sunday,10,2021,39
3208,WALM030,Richardson,Fashion accessories,58.0,1.0,2022-09-07,8:26:00,Ewallet,4.0,0.48,8,58.0,Wednesday,9,2022,36
3209,WALM063,Georgetown,Home and lifestyle,32.0,2.0,2021-10-30,16:31:00,Ewallet,6.0,0.33,16,64.0,Saturday,10,2021,43
3210,WALM043,Baytown,Fashion accessories,30.0,1.0,2020-12-06,19:18:00,Ewallet,6.0,0.48,19,30.0,Sunday,12,2020,49
3211,WALM097,Alice,Home and lifestyle,37.0,1.0,2020-08-25,17:38:00,Ewallet,4.0,0.18,17,37.0,Tuesday,8,2020,35
3212,WALM078,Del Rio,Fashion accessories,53.0,3.0,2022-01-22,9:14:00,Ewallet,7.0,0.33,9,159.0,Saturday,1,2022,3
3213,WALM043,Baytown,Home and lifestyle,56.0,2.0,2020-02-18,11:22:00,Ewallet,8.0,0.48,11,112.0,Tuesday,2,2020,8
3214,WALM077,Coppell,Fashion accessories,72.0,2.0,2021-10-17,7:48:00,Ewallet,6.0,0.33,7,144.0,Sunday,10,2021,41
3215,WALM100,Canyon,Home and lifestyle,60.0,1.0,2023-11-27,8:20:00,Ewallet,4.0,0.18,8,60.0,Monday,11,2023,48
3216,WALM018,Frisco,Fashion accessories,40.0,1.0,2021-12-09,16:39:00,Ewallet,6.0,0.48,16,40.0,Thursday,12,2021,49
3217,WALM012,Garland,Home and lifestyle,19.0,3.0,2020-11-09,18:16:00,Ewallet,4.0,0.48,18,57.0,Monday,11,2020,46
3218,WALM095,Big Spring,Fashion accessories,66.0,2.0,2022-08-26,7:18:00,Ewallet,6.0,0.33,7,132.0,Friday,8,2022,34
3219,WALM028,Odessa,Home and lifestyle,54.0,1.0,2021-12-18,22:42:00,Ewallet,5.0,0.48,22,54.0,Saturday,12,2021,50
3220,WALM066,Grapevine,Fashion accessories,80.0,3.0,2022-08-31,20:41:00,Ewallet,7.0,0.33,20,240.0,Wednesday,8,2022,35
3221,WALM070,Hurst,Home and lifestyle,50.0,1.0,2021-11-21,22:00:00,Ewallet,7.0,0.33,22,50.0,Sunday,11,2021,46
3222,WALM062,Galveston,Fashion accessories,58.0,3.0,2021-03-08,20:16:00,Ewallet,7.0,0.33,20,174.0,Monday,3,2021,10
3223,WALM036,Allen,Home and lifestyle,31.0,1.0,2022-10-17,11:35:00,Ewallet,5.0,0.48,11,31.0,Monday,10,2022,42
3224,WALM083,Farmers Branch,Fashion accessories,29.0,1.0,2020-01-08,14:33:00,Ewallet,7.0,0.33,14,29.0,Wednesday,1,2020,2
3225,WALM001,Houston,Home and lifestyle,31.0,3.0,2021-12-28,10:06:00,Ewallet,6.0,0.36,10,93.0,Tuesday,12,2021,52
3226,WALM017,McKinney,Fashion accessories,85.0,3.0,2021-12-26,19:47:00,Ewallet,5.0,0.48,19,255.0,Sunday,12,2021,51
3227,WALM037,League City,Home and lifestyle,83.0,2.0,2020-03-09,14:34:00,Ewallet,4.0,0.48,14,166.0,Monday,3,2020,11
3228,WALM005,Fort Worth,Fashion accessories,25.0,1.0,2021-08-11,8:52:00,Ewallet,5.0,0.48,8,25.0,Wednesday,8,2021,32
3229,WALM044,Pharr,Home and lifestyle,60.0,2.0,2023-10-24,13:43:00,Ewallet,7.0,0.48,13,120.0,Tuesday,10,2023,43
3230,WALM068,Burleson,Fashion accessories,76.0,3.0,2021-11-10,6:46:00,Ewallet,7.0,0.33,6,228.0,Wednesday,11,2021,45
3231,WALM008,Corpus Christi,Home and lifestyle,57.0,2.0,2021-12-10,22:48:00,Ewallet,8.0,0.48,22,114.0,Friday,12,2021,49
3232,WALM010,Laredo,Fashion accessories,74.0,3.0,2021-07-09,22:56:00,Ewallet,6.0,0.48,22,222.0,Friday,7,2021,27
3233,WALM094,Alamo,Home and lifestyle,51.0,3.0,2021-06-10,14:43:00,Ewallet,4.0,0.33,14,153.0,Thursday,6,2021,23
3234,WALM013,Irving,Fashion accessories,35.0,3.0,2023-11-17,20:44:00,Ewallet,5.0,0.48,20,105.0,Friday,11,2023,46
3235,WALM077,Coppell,Home and lifestyle,20.0,2.0,2021-07-12,17:13:00,Ewallet,7.0,0.33,17,40.0,Monday,7,2021,28
3236,WALM088,Cleburne,Fashion accessories,65.0,1.0,2023-08-13,20:22:00,Ewallet,5.0,0.33,20,65.0,Sunday,8,2023,32
3237,WALM020,Killeen,Home and lifestyle,64.0,3.0,2020-09-15,15:55:00,Ewallet,8.0,0.48,15,192.0,Tuesday,9,2020,38
3238,WALM062,Galveston,Fashion accessories,61.0,1.0,2021-01-12,15:14:00,Ewallet,4.0,0.33,15,61.0,Tuesday,1,2021,2
3239,WALM004,Austin,Home and lifestyle,16.0,1.0,2020-08-23,8:27:00,Ewallet,6.0,0.48,8,16.0,Sunday,8,2020,34
3240,WALM063,Georgetown,Fashion accessories,68.0,1.0,2020-11-08,8:36:00,Ewallet,7.0,0.33,8,68.0,Sunday,11,2020,45
3241,WALM080,Nacogdoches,Home and lifestyle,70.0,3.0,2020-03-12,18:43:00,Ewallet,8.0,0.33,18,210.0,Thursday,3,2020,11
3242,WALM042,Bryan,Fashion accessories,76.0,1.0,2021-11-08,9:42:00,Ewallet,4.0,0.48,9,76.0,Monday,11,2021,45
